,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
1616,0.037000000000000005,1.011,26,1.039,9,30,min,0,"{0: {'amount': 1.48, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.02, 'amount_unit': 'lb', 'name': 'Chocolate (UK)', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.18, 'amount_unit': 'oz', 'name': 'Northern Brewer (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.135, 'generic': True}}",http://www.brewtoad.com/recipes/boring-old-bitter-piko-all-grain,1,Boring old bitter piko all grain,Standard/Ordinary Bitter,1.06,gal,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.73}}"
1617,0.05,1.013,37,1.05,6,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 6, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 6, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}}",http://www.brewtoad.com/recipes/mosaic-apa-86f4da,1,Mosaic APA,American Pale Ale,6.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1618,0.059000000000000004,1.016,54,1.061,7,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Dry Malt Extract - Pilsen', 'maltster': 'Briess', 'use': 'Boil', 'PPG': 44, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.62, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 45, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 9, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 9, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}}",http://www.brewtoad.com/recipes/simcoe-amarillo-ipa-3,1,Simcoe-Amarillo IPA,American IPA,3.99,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.73}}"
1619,0.046,1.012,31,1.047,5,60,min,"{0: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '20.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 4.0, 'amount_unit': 'kg', 'name': 'Pale Ale (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.45, 'amount_unit': 'kg', 'name': 'CaraHell (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 11, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 20.0, 'amount_unit': 'g', 'name': 'Harmonie', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.102, 'generic': False}, 1: {'amount': 20.0, 'amount_unit': 'g', 'name': 'Challenger (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}, 2: {'amount': 20.0, 'amount_unit': 'g', 'name': 'Challenger (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}}",http://www.brewtoad.com/recipes/golden-fist-ii,1,Golden Fist II.,Special/Best/Premium Bitter,23.0,L,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.75}}"
1620,0.071,1.01,33,1.064,7,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Yeast Nutrient (Wyeast)', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'tsp', 'name': 'Black Pepper', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey ', 'maltster': 'Any', 'use': 'Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Biscuit (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'CaraMunich I (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 39, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Sorachi Ace (JP)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.114, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}}",http://www.brewtoad.com/recipes/bp-saison,1,BP Saison,Saison,5.5,gal,"{0: {'name': 'French Saison', 'yeast_lab': 'Wyeast 3711', 'yeast_attenuation': 0.8}, 1: {'name': 'French Saison', 'yeast_lab': 'Wyeast 3711', 'yeast_attenuation': 0.8}, 2: {'name': 'French Saison', 'yeast_lab': 'Wyeast 3711', 'yeast_attenuation': 0.85}}"
1621,0.052000000000000005,1.017,45,1.056,37,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 350, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carafa III (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 535, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 575, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': '007', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.146, 'generic': False}}",http://www.brewtoad.com/recipes/first-stout-8cf749,1,First Stout,American Stout,5.5,gal,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.7}}"
1622,0.055,1.014,40,1.056,13,60,min,0,"{0: {'amount': 8.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 90L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 90, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Biscuit (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/auld-sod,1,Auld Sod,Extra Special/Strong Bitter (English Pale Ale),5.0,gal,"{0: {'name': 'London Ale', 'yeast_lab': 'Wyeast 1028', 'yeast_attenuation': 0.75}}"
1623,0.065,1.015,47,1.065,6,60,min,0,"{0: {'amount': 11.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 14, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}}",http://www.brewtoad.com/recipes/ipa-2-0-0b8c94,1,IPA 2.0,American IPA,5.0,gal,"{0: {'name': '1.0\n\noz', 'yeast_lab': 'White Labs', 'yeast_attenuation': 0.765}}"
1624,0.07,1.012,69,1.066,9,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Pale Ale (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14300000000000002, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Galena (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Galena (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 6: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.15, 'generic': True}}",http://www.brewtoad.com/recipes/hops-are-scarce-ipa,1,Hops are Scarce IPA,American IPA,5.5,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.81}}"
1625,0.039,1.01,35,1.04,6,60,min,0,"{0: {'amount': 3.84, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.32, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.05, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'First Wort', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'First Wort', 'form': 'Leaf', 'alpha': 0.05, 'generic': True}, 2: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 45, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05, 'generic': True}, 3: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/beergarage-bitter-special-bitter,1,"BeerGarage Bitter, Special Bitter",Special/Best/Premium Bitter,3.04,gal,"{0: {'name': 'Nottingham Ale Yeast', 'yeast_lab': 'White Labs WLP039', 'yeast_attenuation': 0.75}}"
1626,0.047,1.012,40,1.048,2,90,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey ', 'maltster': 'Any', 'use': 'Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mount Hood (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Hood (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Hood (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}, 4: {'amount': 0.8, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Hood (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}}",http://www.brewtoad.com/recipes/honey-pils-57e082,1,Honey Pils,German Pilsner (Pils),5.5,gal,"{0: {'name': '0.5\n\noz', 'yeast_lab': 'Wyeast', 'yeast_attenuation': 0.75}}"
1627,0.054000000000000006,1.013,23,1.054,6,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 8.5, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Munich Light (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 10, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cluster (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Comet (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Crystal (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/hoppy-wheat-peachery,1,hoppy wheat peachery,American Wheat or Rye Beer,11.0,gal,"{0: {'name': 'California Ale Yeast', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
1628,0.049,1.016,26,1.053,18,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 10L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Golding (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095, 'generic': True}}",http://www.brewtoad.com/recipes/broken-buck-brown-ale,1,Broken buck brown ale,American Brown Ale,5.0,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.7}}"
1629,0.051,1.011,24,1.05,2,60,min,0,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Flaked Corn', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Santiam (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.06, 'generic': True}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Santiam (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.06, 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Santiam (US)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.06, 'generic': True}}",http://www.brewtoad.com/recipes/h-and-w-briggs-and-stratton-lager,1,H&W Briggs and Stratton Lager,Premium American Lager,5.0,gal,"{0: {'name': 'American Lager Yeast', 'yeast_lab': 'Wyeast 2035', 'yeast_attenuation': 0.78}}"
1630,0.055999999999999994,1.016,41,1.059,35,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Campden Tablet', 'time': '60.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Extra Dark Crystal 120L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 120, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 350, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/barrel-aged-stout-14d4ec,1,Barrel Aged Stout,American Stout,11.0,gal,"{0: {'name': 'Irish Ale', 'yeast_lab': 'Wyeast 1084', 'yeast_attenuation': 0.73}}"
